date,hour,open,high,low,close,volume(BTC),ohlc4,SMA48,average_true_range,EMA9,EMA48,10x short,25x short,50x short,100x short,10x long,25x long,50x long,100x long
2022-02-10 12:00:00,12.0,44875.0,45026.0,44598.0,44850.0,25798219.27,44837.25,43937.48,351.0,44434.2,43985.13,49098.56,46045.8,45110.86,44662.02,40579.18,42931.6,43777.54,44208.69
2022-02-10 13:00:00,13.0,44850.0,45116.0,43666.0,43679.0,75792380.681,44327.75,43954.37,430.5,44412.91,43999.12,49075.04,46023.74,45089.25,44640.62,40559.74,42911.02,43756.56,44187.51
2022-02-10 14:00:00,14.0,43679.0,44472.0,43214.0,44401.0,65876842.3488,43941.5,43959.7,494.14,44318.63,43996.76,48970.86,45926.04,44993.53,44545.86,40473.63,42819.93,43663.67,44093.71
2022-02-10 15:00:00,15.0,44404.0,45721.0,44204.0,44989.0,139645028.6802,44829.5,43989.46,584.07,44420.8,44030.75,49083.76,46031.92,45097.26,44648.56,40566.94,42918.65,43764.34,44195.36
2022-02-10 16:00:00,16.0,44989.0,45591.0,44888.0,45438.0,72498079.7781,45226.5,44029.48,593.29,44581.94,44079.56,49261.81,46198.9,45260.86,44810.52,40714.1,43074.34,43923.1,44355.68
2022-02-10 17:00:00,17.0,45440.0,45880.0,45062.0,45370.0,54358062.8198,45438.0,44080.48,628.93,44753.15,44135.01,49451.0,46376.33,45434.67,44982.61,40870.46,43239.76,44091.78,44526.03
2022-02-10 18:00:00,18.0,45369.0,45447.0,44884.0,45252.0,32538539.9839,45238.0,44125.91,644.5,44850.12,44180.03,49558.15,46476.81,45533.12,45080.08,40959.02,43333.45,44187.31,44622.5
2022-02-10 19:00:00,19.0,45252.0,45298.0,44358.0,44399.0,45587354.8352,44826.75,44164.2,697.5,44845.45,44206.42,49552.98,46471.97,45528.37,45075.38,40954.75,43328.94,44182.71,44617.85
2022-02-10 20:00:00,20.0,44399.0,44629.0,43806.0,44132.0,33589699.6407,44241.5,44175.93,739.93,44724.66,44207.86,49419.51,46346.8,45405.74,44953.97,40844.44,43212.23,44063.7,44497.68
2022-02-10 21:00:00,21.0,44132.0,44221.0,43688.0,43770.0,21794403.1381,43952.75,44170.06,759.64,44570.28,44197.44,49248.92,46186.82,45249.01,44798.8,40703.45,43063.07,43911.6,44344.08
2022-02-10 22:00:00,22.0,43770.0,44098.0,43625.0,43986.0,18404630.8987,43869.75,44164.33,777.57,44430.17,44184.07,49094.11,46041.63,45106.77,44657.97,40575.5,42927.7,43773.57,44204.68
2022-02-10 23:00:00,23.0,43986.0,44078.0,43357.0,43523.0,19438931.4843,43736.0,44155.76,802.57,44291.34,44165.78,48940.7,45897.76,44965.82,44518.43,40448.71,42793.56,43636.79,44066.55
2022-02-11 00:00:00,0.0,43523.0,43597.0,42621.0,43070.0,48532248.3826,43202.75,44135.25,843.93,44073.62,44126.47,48700.13,45672.14,44744.79,44299.59,40249.88,42583.21,43422.29,43849.94
2022-02-11 01:00:00,1.0,43067.0,43785.0,42867.0,43202.0,38023735.2932,43230.25,44117.45,865.79,43904.95,44089.89,48513.75,45497.35,44573.55,44130.05,40095.84,42420.24,43256.1,43682.12
2022-02-11 02:00:00,2.0,43202.0,43220.0,42840.0,43153.0,8448393.4932,43103.75,44107.25,862.36,43744.71,44049.64,48336.69,45331.3,44410.87,43968.99,39949.5,42265.42,43098.23,43522.7
2022-02-11 03:00:00,3.0,43152.0,43443.0,43121.0,43373.0,9452997.7899,43272.25,44104.7,781.79,43650.22,44017.91,48232.28,45233.38,44314.94,43874.02,39863.21,42174.12,43005.14,43428.69
2022-02-11 04:00:00,4.0,43373.0,43395.0,42991.0,43120.0,15093949.8443,43219.75,44099.72,720.79,43564.12,43985.33,48137.15,45144.17,44227.54,43787.48,39784.59,42090.94,42920.32,43343.03
2022-02-11 05:00:00,5.0,43120.0,43120.0,42863.0,42873.0,7006611.9559,42994.0,44088.79,630.79,43450.1,43944.87,48011.16,45026.01,44111.77,43672.87,39680.45,41980.77,42807.98,43229.58
2022-02-11 06:00:00,6.0,42873.0,43305.0,42848.0,43276.0,10507218.7261,43075.5,44075.74,613.21,43375.18,43909.39,47928.37,44948.37,44035.71,43597.57,39612.03,41908.38,42734.17,43155.04
2022-02-11 07:00:00,7.0,43276.0,43443.0,43201.0,43389.0,10093883.2575,43327.25,44066.95,572.07,43365.59,43885.62,47917.78,44938.44,44025.98,43587.94,39603.28,41899.12,42724.72,43145.51
2022-02-11 08:00:00,8.0,43389.0,43650.0,43020.0,43023.0,16627115.6767,43270.5,44059.72,576.86,43346.57,43860.52,47896.77,44918.73,44006.67,43568.82,39585.91,41880.75,42705.98,43126.58
2022-02-11 09:00:00,9.0,43023.0,43631.0,42905.0,43520.0,19835002.5587,43269.75,44055.45,561.57,43331.21,43836.4,47879.79,44902.81,43991.08,43553.38,39571.88,41865.9,42690.85,43111.3
2022-02-11 10:00:00,10.0,43521.0,43597.0,43267.0,43477.0,11038307.1767,43465.5,44053.55,526.36,43358.07,43821.27,47909.47,44930.64,44018.34,43580.37,39596.41,41891.85,42717.31,43138.02
2022-02-11 11:00:00,11.0,43477.0,43539.0,43364.0,43384.0,4996958.7453,43441.0,44048.85,500.79,43374.65,43805.74,47927.79,44947.83,44035.18,43597.04,39611.56,41907.88,42733.65,43154.52
2022-02-11 12:00:00,12.0,43384.0,43735.0,43287.0,43604.0,17223934.9107,43502.5,44038.79,499.0,43400.22,43793.37,47956.05,44974.32,44061.14,43622.74,39634.91,41932.58,42758.84,43179.96
2022-02-11 13:00:00,13.0,43604.0,43863.0,43526.0,43806.0,13709586.5771,43699.75,44029.78,471.57,43460.13,43789.55,48022.24,45036.4,44121.96,43682.96,39689.62,41990.46,42817.86,43239.56
2022-02-11 14:00:00,14.0,43806.0,43999.0,43297.0,43557.0,30839670.7753,43664.75,44021.55,452.0,43501.05,43784.45,48067.46,45078.81,44163.51,43724.09,39726.99,42030.0,42858.18,43280.28
2022-02-11 15:00:00,15.0,43557.0,43849.0,43535.0,43703.0,18193132.06,43661.0,44014.04,408.86,43533.04,43779.41,48102.81,45111.96,44195.98,43756.24,39756.2,42060.91,42889.7,43312.11
2022-02-11 16:00:00,16.0,43703.0,43804.0,43378.0,43607.0,18318746.5552,43623.0,44006.99,412.14,43551.03,43773.03,48122.69,45130.6,44214.25,43774.33,39772.63,42078.29,42907.42,43330.01
2022-02-11 17:00:00,17.0,43607.0,43755.0,43408.0,43449.0,11072034.3405,43554.75,43994.51,413.93,43551.78,43764.12,48123.51,45131.38,44215.0,43775.07,39773.31,42079.01,42908.15,43330.75
2022-02-11 18:00:00,18.0,43449.0,43548.0,42615.0,42674.0,35837490.4474,43071.5,43972.65,451.71,43455.72,43735.85,48017.37,45031.84,44117.48,43678.53,39685.59,41986.2,42813.52,43235.18
2022-02-11 19:00:00,19.0,42674.0,43180.0,42061.0,42762.0,65956884.4421,42669.25,43936.26,513.29,43298.43,43692.32,47843.57,44868.84,43957.79,43520.43,39541.94,41834.23,42658.55,43078.68
2022-02-11 20:00:00,20.0,42762.0,42911.0,42247.0,42366.0,26004817.2627,42571.5,43893.19,528.07,43153.04,43646.57,47682.92,44718.18,43810.19,43374.29,39409.17,41693.76,42515.31,42934.03
2022-02-11 21:00:00,21.0,42366.0,42744.0,42320.0,42566.0,14116358.8016,42499.0,43848.38,541.07,43022.23,43599.73,47538.38,44582.63,43677.39,43242.82,39289.71,41567.38,42386.44,42803.89
2022-02-11 22:00:00,22.0,42566.0,42630.0,42017.0,42182.0,18834925.225,42348.75,43803.68,539.86,42887.54,43548.67,47389.54,44443.04,43540.65,43107.43,39166.7,41437.23,42253.73,42669.88
2022-02-11 23:00:00,23.0,42182.0,42451.0,41966.0,42399.0,19981585.7684,42249.5,43757.2,522.64,42759.93,43495.64,47248.54,44310.81,43411.1,42979.17,39050.16,41313.94,42128.01,42542.92
2022-02-12 00:00:00,0.0,42399.0,42429.0,42246.0,42330.0,7973881.2115,42351.0,43717.23,512.14,42678.14,43448.92,47158.17,44226.06,43328.06,42896.96,38975.47,41234.92,42047.43,42461.55
2022-02-12 01:00:00,1.0,42330.0,42503.0,42277.0,42473.0,7648174.2079,42395.75,43679.65,515.79,42621.66,43405.93,47095.76,44167.53,43270.73,42840.19,38923.89,41180.35,41991.79,42405.35
2022-02-12 02:00:00,2.0,42473.0,42500.0,42362.0,42474.0,5690467.5716,42452.25,43645.5,493.64,42587.78,43367.01,47058.32,44132.42,43236.33,42806.14,38892.95,41147.62,41958.41,42371.64
2022-02-12 03:00:00,3.0,42474.0,42475.0,42189.0,42320.0,6444942.2928,42364.5,43616.06,490.0,42543.13,43326.09,47008.98,44086.14,43190.99,42761.25,38852.17,41104.47,41914.41,42327.21
2022-02-12 04:00:00,4.0,42320.0,42460.0,42257.0,42313.0,4457322.3402,42337.5,43585.69,454.36,42502.0,43285.74,46963.54,44043.52,43149.24,42719.92,38814.61,41064.73,41873.89,42286.3
2022-02-12 05:00:00,5.0,42313.0,42440.0,42222.0,42306.0,5961758.8243,42320.25,43553.69,447.5,42465.65,43246.33,46923.37,44005.86,43112.34,42683.38,38781.42,41029.61,41838.08,42250.13
2022-02-12 06:00:00,6.0,42306.0,42340.0,41772.0,42065.0,17749350.4529,42120.75,43516.3,457.64,42396.67,43200.39,46847.15,43934.37,43042.3,42614.04,38718.42,40962.97,41770.12,42181.5
2022-02-12 07:00:00,7.0,42065.0,42248.0,41964.0,42123.0,8623099.6078,42100.0,43476.12,453.14,42337.34,43155.48,46781.59,43872.89,42982.07,42554.41,38664.23,40905.64,41711.66,42122.47
2022-02-12 08:00:00,8.0,42123.0,42399.0,42122.0,42303.0,8538853.9761,42236.75,43435.17,406.29,42317.22,43117.98,46759.36,43852.04,42961.64,42534.19,38645.86,40886.2,41691.84,42102.45
2022-02-12 09:00:00,9.0,42303.0,42471.0,42246.0,42419.0,6912809.5551,42359.75,43393.99,342.43,42325.73,43087.03,46768.76,43860.86,42970.28,42542.74,38653.63,40894.42,41700.22,42110.92
2022-02-12 10:00:00,10.0,42419.0,42419.0,42132.0,42285.0,5822735.0992,42313.75,43346.81,315.5,42323.33,43055.47,46766.11,43858.37,42967.85,42540.33,38651.44,40892.11,41697.86,42108.53
2022-02-12 11:00:00,11.0,42285.0,42453.0,41919.0,42428.0,10949853.8899,42271.25,43293.26,323.36,42312.91,43023.46,46754.6,43847.58,42957.27,42529.86,38641.93,40882.04,41687.6,42098.17
2022-02-12 12:00:00,12.0,42428.0,42475.0,42229.0,42304.0,15401975.7829,42359.0,43241.62,297.14,42322.13,42996.34,46764.79,43857.13,42966.63,42539.12,38650.35,40890.95,41696.68,42107.34
2022-02-12 13:00:00,13.0,42304.0,42364.0,42107.0,42128.0,7998077.4697,42225.75,43197.83,280.86,42302.86,42964.88,46743.49,43837.16,42947.06,42519.75,38632.74,40872.32,41677.69,42088.16
2022-02-12 14:00:00,14.0,42128.0,42244.0,41815.0,42183.0,16098363.6027,42092.5,43159.31,298.43,42260.78,42929.28,46697.0,43793.56,42904.35,42477.46,38594.32,40831.68,41636.24,42046.31
2022-02-12 15:00:00,15.0,42183.0,42235.0,41860.0,42149.0,15213362.3352,42106.75,43102.59,309.07,42229.98,42895.7,46662.96,43761.63,42873.07,42446.5,38566.19,40801.91,41605.89,42015.65
2022-02-12 16:00:00,16.0,42149.0,42827.0,42016.0,42749.0,29825743.6098,42435.25,43044.44,357.14,42271.03,42876.91,46708.32,43804.18,42914.75,42487.76,38603.68,40841.58,41646.34,42056.5
2022-02-12 17:00:00,17.0,42749.0,42839.0,42581.0,42754.0,9452784.3684,42730.75,42988.04,355.14,42362.98,42870.94,46809.92,43899.46,43008.1,42580.18,38687.65,40930.41,41736.92,42147.98
2022-02-12 18:00:00,18.0,42754.0,43041.0,42754.0,42857.0,13433797.8029,42851.5,42938.32,361.14,42460.68,42870.15,46917.88,44000.71,43107.29,42678.38,38776.88,41024.81,41833.18,42245.19
2022-02-12 19:00:00,19.0,42857.0,42907.0,42637.0,42688.0,8357759.2534,42772.25,42895.52,364.86,42522.99,42866.15,46986.73,44065.28,43170.55,42741.02,38833.78,41085.02,41894.58,42307.18
2022-02-12 20:00:00,20.0,42688.0,42778.0,42497.0,42646.0,8088914.089,42652.25,42862.41,344.36,42548.85,42857.42,47015.3,44092.07,43196.8,42767.0,38857.39,41110.0,41920.04,42332.9
2022-02-12 21:00:00,21.0,42646.0,42646.0,41744.0,41897.0,31726146.5573,42233.25,42826.58,388.5,42485.73,42831.95,46945.55,44026.66,43132.72,42703.56,38799.75,41049.01,41857.86,42270.11
2022-02-12 22:00:00,22.0,41897.0,42242.0,41854.0,42204.0,11888801.4716,42049.25,42788.66,396.43,42398.43,42800.0,46849.1,43936.2,43044.09,42615.81,38720.03,40964.67,41771.85,42183.25
